TEAM_ID,TEAM_NAME,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,PLAYER_NAMES,PTS_PER_MIN,AST_PER_MIN,TOV_PER_MIN,PACE
1610612742,Dallas Mavericks,-203114-1629023-1630230-1631108-1642843-,K. Middleton - P. Washington - N. Marshall - M. Christie - C. Flagg,3,0,3,0.0,12.08,9,25,0.36,1,7,0.143,4,5,0.8,1,6,7,4,3.0,1,0,23,-23.0,"['K. Middleton', 'P. Washington', 'N. Marshall', 'M. Christie', 'C. Flagg']",1.903973509933775,0.33112582781456956,0.24834437086092714,110.0
1610612751,Brooklyn Nets,-1629651-1630560-1630592-1631213-1642849-,N. Claxton - C. Thomas - J. Wilson - T. Martin - N. Traore,1,0,1,0.0,12.066667,9,21,0.429,5,9,0.556,3,4,0.75,1,7,8,7,1.0,1,0,26,-4.0,"['N. Claxton', 'C. Thomas', 'J. Wilson', 'T. Martin', 'N. Traore']",2.154696073074694,0.5801104812124176,0.08287292588748824,90.53701407356316
1610612744,Golden State Warriors,-201939-202710-203110-1629001-1642954-,S. Curry - J. Butler III - D. Green - D. Melton - W. Richard,5,4,1,0.8,12.05,12,21,0.571,3,9,0.333,11,12,0.917,2,8,10,7,3.0,4,1,38,8.0,"['S. Curry', 'J. Butler III', 'D. Green', 'D. Melton', 'W. Richard']",3.1535269709543567,0.5809128630705394,0.24896265560165973,108.66721991701245
1610612739,Cleveland Cavaliers,-201935-1628386-1630241-1631165-1642281-,J. Harden - J. Allen - S. Merrill - K. Ellis - J. Tyson,5,5,0,1.0,12.05,10,23,0.435,4,13,0.308,5,7,0.714,5,7,12,8,3.0,1,5,29,7.0,"['J. Harden', 'J. Allen', 'S. Merrill', 'K. Ellis', 'J. Tyson']",2.4066390041493775,0.6639004149377593,0.24896265560165973,95.92033195020745
1610612743,Denver Nuggets,-203501-1628971-1630192-1631124-1631212-,T. Hardaway Jr. - B. Brown - Z. Nnaji - J. Strawther - P. Watson,4,2,2,0.5,12.033333,8,21,0.381,2,7,0.286,4,5,0.8,1,5,6,3,2.0,4,3,22,-8.0,"['T. Hardaway Jr.', 'B. Brown', 'Z. Nnaji', 'J. Strawther', 'P. Watson']",1.8282548982896092,0.24930748613040127,0.16620499075360085,96.53185862969136
1610612762,Utah Jazz,-201567-1628374-1629004-1641718-1642268-,K. Love - L. Markkanen - S. Mykhailiuk - K. George - I. Collier,4,1,3,0.25,12.033333,11,21,0.524,4,11,0.364,5,5,1.0,5,5,10,8,5.0,0,2,31,-9.0,"['K. Love', 'L. Markkanen', 'S. Mykhailiuk', 'K. George', 'I. Collier']",2.5761773566808133,0.6648199630144034,0.4155124768840021,92.54293885160494
1610612739,Cleveland Cavaliers,-1628378-1628386-1629631-1630596-1641772-,D. Mitchell - J. Allen - D. Hunter - E. Mobley - N. Tomlin,2,0,2,0.0,12.033333,8,19,0.421,2,5,0.4,4,5,0.8,3,3,6,3,3.0,2,1,22,-9.0,"['D. Mitchell', 'J. Allen', 'D. Hunter', 'E. Mobley', 'N. Tomlin']",1.8282548982896092,0.24930748613040127,0.24930748613040127,90.0
1610612738,Boston Celtics,-202696-1627759-1628369-1628401-1630202-,N. Vučević - J. Brown - J. Tatum - D. White - P. Pritchard,1,1,0,1.0,12.021667,10,20,0.5,3,10,0.3,4,4,1.0,3,9,12,5,5.0,2,0,27,11.0,"['N. Vučević', 'J. Brown', 'J. Tatum', 'D. White', 'P. Pritchard']",2.2459447595745248,0.41591569621750457,0.41591569621750457,94.86870664442793
1610612760,Oklahoma City Thunder,-1627936-1628983-1630598-1631119-1641717-,A. Caruso - S. Gilgeous-Alexander - A. Wiggins - J. Williams - C. Wallace,5,4,1,0.8,12.016667,8,24,0.333,4,10,0.4,5,6,0.833,5,8,13,4,2.0,3,1,25,2.0,"['A. Caruso', 'S. Gilgeous', 'Alexander', 'A. Wiggins', 'J. Williams', 'C. Wallace']",2.0804437703066916,0.33287100324907065,0.16643550162453533,94.42884620169635
1610612737,Atlanta Hawks,-203468-1629638-1630552-1630557-1631132-,C. McCollum - N. Alexander-Walker - J. Johnson - C. Kispert - C. Koloko,4,3,1,0.75,12.016667,12,26,0.462,6,14,0.429,0,0,0.0,2,9,11,7,3.0,2,1,30,-3.0,"['C. McCollum', 'N. Alexander', 'Walker', 'J. Johnson', 'C. Kispert', 'C. Koloko']",2.4965325243680296,0.5825242556858736,0.24965325243680297,107.85020505269888
1610612766,Charlotte Hornets,-1631217-1641706-1642275-1642354-1642883-,M. Diabaté - B. Miller - T. Salaün - K. Simpson - S. James,3,3,0,1.0,12.016667,10,20,0.5,3,8,0.375,1,2,0.5,2,7,9,8,6.0,2,0,24,-7.0,"['M. Diabaté', 'B. Miller', 'T. Salaün', 'K. Simpson', 'S. James']",1.9972260194944238,0.6657420064981413,0.49930650487360595,99.38196673004252
1610612743,Denver Nuggets,-202685-203501-1628971-1629618-1631124-,J. Valančiūnas - T. Hardaway Jr. - B. Brown - J. Pickett - J. Strawther,3,1,2,0.333,12.016667,7,16,0.438,2,7,0.286,8,8,1.0,2,6,8,6,6.0,1,0,24,-20.0,"['J. Valančiūnas', 'T. Hardaway Jr.', 'B. Brown', 'J. Pickett', 'J. Strawther']",1.9972260194944238,0.49930650487360595,0.49930650487360595,93.94951195701769
1610612741,Chicago Bulls,-202696-1628989-1630172-1630200-1630581-,N. Vučević - K. Huerter - P. Williams - T. Jones - J. Giddey,6,3,3,0.5,12.008333,14,23,0.609,4,9,0.444,6,6,1.0,3,10,13,9,2.0,0,0,38,7.0,"['N. Vučević', 'K. Huerter', 'P. Williams', 'T. Jones', 'J. Giddey']",3.164469206508514,0.7494795489099111,0.16655101086886914,98.49160578741446
1610612739,Cleveland Cavaliers,-1626204-1628418-1641772-1641854-1642878-,L. Nance Jr. - T. Bryant - N. Tomlin - C. Porter Jr. - T. Proctor,1,0,1,0.0,12.0,11,24,0.458,5,14,0.357,3,4,0.75,6,8,14,7,3.0,2,0,30,13.0,"['L. Nance Jr.', 'T. Bryant', 'N. Tomlin', 'C. Porter Jr.', 'T. Proctor']",2.5,0.5833333333333334,0.25,91.04
1610612758,Sacramento Kings,-203926-1631116-1631342-1642269-1642928-,D. McDermott - P. Baldwin Jr. - D. Plowden - D. Carter - D. Cardwell,1,0,1,0.0,12.0,6,21,0.286,2,9,0.222,0,0,0.0,3,4,7,4,3.0,0,2,14,-7.0,"['D. McDermott', 'P. Baldwin Jr.', 'D. Plowden', 'D. Carter', 'D. Cardwell']",1.1666666666666667,0.3333333333333333,0.25,90.0
1610612764,Washington Wizards,-1630536-1630702-1641778-1642364-1642882-,S. Cooper - J. Hardy - L. Black - J. Watkins - J. Reese,1,1,0,1.0,12.0,13,23,0.565,3,8,0.375,0,2,0.0,3,11,14,3,6.0,1,1,29,-6.0,"['S. Cooper', 'J. Hardy', 'L. Black', 'J. Watkins', 'J. Reese']",2.4166666666666665,0.25,0.5,107.51999999999998
1610612752,New York Knicks,-203903-1628384-1628969-1630574-1642278-,J. Clarkson - O. Anunoby - M. Bridges - A. Hukporti - T. Kolek,3,1,2,0.333,12.0,9,23,0.391,4,12,0.333,2,4,0.5,3,12,15,8,6.0,0,1,24,1.0,"['J. Clarkson', 'O. Anunoby', 'M. Bridges', 'A. Hukporti', 'T. Kolek']",2.0,0.6666666666666666,0.5,110.0
1610612744,Golden State Warriors,-202710-203110-1630311-1630541-1642366-,J. Butler III - D. Green - P. Spencer - M. Moody - Q. Post,3,2,1,0.667,12.0,12,21,0.571,5,12,0.417,4,4,1.0,3,10,13,10,4.0,2,2,33,11.0,"['J. Butler III', 'D. Green', 'P. Spencer', 'M. Moody', 'Q. Post']",2.75,0.8333333333333334,0.3333333333333333,95.04
1610612739,Cleveland Cavaliers,-1628378-1630596-1641772-1641854-1642281-,D. Mitchell - E. Mobley - N. Tomlin - C. Porter Jr. - J. Tyson,3,2,1,0.667,12.0,10,19,0.526,1,4,0.25,2,2,1.0,2,8,10,6,4.0,2,2,23,-2.0,"['D. Mitchell', 'E. Mobley', 'N. Tomlin', 'C. Porter Jr.', 'J. Tyson']",1.9166666666666667,0.5,0.3333333333333333,90.0
1610612750,Minnesota Timberwolves,-201144-203944-1629675-1630162-1630538-,M. Conley - J. Randle - N. Reid - A. Edwards - B. Hyland,5,3,2,0.6,11.988333,16,27,0.593,5,13,0.385,3,3,1.0,2,6,8,11,1.0,1,2,40,2.0,"['M. Conley', 'J. Randle', 'N. Reid', 'A. Edwards', 'B. Hyland']",3.3365773206333187,0.9175587631741627,0.08341443301583297,109.38635087964275
1610612757,Portland Trail Blazers,-201950-203924-1629057-1630249-1641739-,J. Holiday - J. Grant - R. Williams III - V. Krejčí - T. Camara,4,2,2,0.5,11.983333,13,24,0.542,7,14,0.5,2,6,0.333,4,12,16,6,4.0,1,1,35,14.0,"['J. Holiday', 'J. Grant', 'R. Williams III', 'V. Krejčí', 'T. Camara']",2.920723307947797,0.5006954242196223,0.33379694947974825,106.70820880968591
1610612763,Memphis Grizzlies,-1628991-1629111-1631246-1642377-1642907-,J. Jackson Jr. - J. Landale - V. Williams Jr. - J. Wells - C. Coward,6,4,2,0.667,11.978333,7,25,0.28,4,18,0.222,2,2,1.0,4,6,10,7,3.0,2,3,20,-13.0,"['J. Jackson Jr.', 'J. Landale', 'V. Williams Jr.', 'J. Wells', 'C. Coward']",1.6696814156026554,0.5843884954609294,0.2504522123403983,99.70001668846574
1610612766,Charlotte Hornets,-1630163-1641750-1642275-1642851-1642883-,L. Ball - R. Kalkbrenner - T. Salaün - K. Knueppel - S. James,2,0,2,0.0,11.975,11,22,0.5,6,12,0.5,5,5,1.0,4,10,14,6,6.0,2,1,33,11.0,"['L. Ball', 'R. Kalkbrenner', 'T. Salaün', 'K. Knueppel', 'S. James']",2.755741127348643,0.5010438413361169,0.5010438413361169,105.01878914405009
1610612754,Indiana Pacers,-1627783-1629614-1630695-1641716-1641767-,P. Siakam - A. Nembhard - M. Potter - J. Walker - B. Sheppard,6,2,4,0.333,11.973333,10,23,0.435,4,11,0.364,3,3,1.0,2,3,5,5,3.0,2,0,27,-12.0,"['P. Siakam', 'A. Nembhard', 'M. Potter', 'J. Walker', 'B. Sheppard']",2.2550111986361694,0.4175946664141054,0.25055679984846324,101.50557075460942
1610612758,Sacramento Kings,-201942-203471-1629234-1631165-1642363-,D. DeRozan - D. Schröder - D. Eubanks - K. Ellis - N. Clifford,4,1,3,0.25,11.966667,12,24,0.5,3,6,0.5,9,10,0.9,2,6,8,7,2.0,2,2,36,7.0,"['D. DeRozan', 'D. Schröder', 'D. Eubanks', 'K. Ellis', 'N. Clifford']",3.008356462162773,0.5849582009760947,0.1671309145645985,110.0
1610612741,Chicago Bulls,-1630171-1630188-1630200-1630581-1641824-,I. Okoro - J. Smith - T. Jones - J. Giddey - M. Buzelis,4,2,2,0.5,11.966667,10,23,0.435,5,10,0.5,5,7,0.714,4,10,14,8,4.0,3,4,30,3.0,"['I. Okoro', 'J. Smith', 'T. Jones', 'J. Giddey', 'M. Buzelis']",2.5069637184689775,0.668523658258394,0.334261829129197,104.61058204427349
1610612745,Houston Rockets,-201142-203500-1629006-1630578-1641708-,K. Durant - S. Adams - J. Okogie - A. Sengun - A. Thompson,5,3,2,0.6,11.941667,8,23,0.348,2,4,0.5,4,6,0.667,8,8,16,2,5.0,1,0,22,-13.0,"['K. Durant', 'S. Adams', 'J. Okogie', 'A. Sengun', 'A. Thompson']",1.8422888529716996,0.16748080481560906,0.4187020120390227,91.00237010460935
1610612765,Detroit Pistons,-1629750-1630194-1631093-1631204-1641842-,J. Green - P. Reed - J. Ivey - M. Sasser - R. Holland II,4,3,1,0.75,11.933333,9,23,0.391,1,10,0.1,5,5,1.0,3,13,16,6,5.0,3,2,24,7.0,"['J. Green', 'P. Reed', 'J. Ivey', 'M. Sasser', 'R. Holland II']",2.0111732405355656,0.5027933101338914,0.41899442511157614,109.40782428513477
1610612749,Milwaukee Bucks,-1627752-1630579-1631172-1631250-1631260-,T. Prince - J. Sims - O. Dieng - P. Nance - A. Green,1,0,1,0.0,11.933333,10,17,0.588,3,8,0.375,1,2,0.5,1,8,9,6,5.0,2,3,24,2.0,"['T. Prince', 'J. Sims', 'O. Dieng', 'P. Nance', 'A. Green']",2.0111732405355656,0.5027933101338914,0.41899442511157614,90.0
1610612750,Minnesota Timberwolves,-203497-203944-1630162-1630183-1630545-,R. Gobert - J. Randle - A. Edwards - J. McDaniels - T. Shannon Jr.,3,2,1,0.667,11.93,14,22,0.636,5,8,0.625,3,4,0.75,4,10,14,5,8.0,1,4,36,4.0,"['R. Gobert', 'J. Randle', 'A. Edwards', 'J. McDaniels', 'T. Shannon Jr.']",3.0176026823134956,0.4191114836546522,0.6705783738474435,110.0
1610612748,Miami Heat,-203952-1628389-1630558-1631323-1642276-,A. Wiggins - B. Adebayo - D. Mitchell - S. Fontecchio - K. Ware,2,0,2,0.0,11.916667,10,24,0.417,4,12,0.333,7,7,1.0,3,12,15,7,1.0,1,0,31,13.0,"['A. Wiggins', 'B. Adebayo', 'D. Mitchell', 'S. Fontecchio', 'K. Ware']",2.6013985286322088,0.5874125709814665,0.08391608156878093,101.02153563576123
1610612751,Brooklyn Nets,-1629008-1629651-1641730-1642856-1642874-,M. Porter Jr. - N. Claxton - N. Clowney - E. Dëmin - D. Wolf,4,2,2,0.5,11.916667,12,22,0.545,7,14,0.5,3,5,0.6,3,13,16,11,4.0,2,1,34,16.0,"['M. Porter Jr.', 'N. Claxton', 'N. Clowney', 'E. Dëmin', 'D. Wolf']",2.8531467733385516,0.9230768972565903,0.3356643262751237,101.50489226559742
1610612764,Washington Wizards,-203468-1630551-1641731-1642259-1642848-,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - T. Johnson,5,3,2,0.6,11.916667,7,17,0.412,3,6,0.5,10,11,0.909,3,7,10,4,5.0,2,2,27,1.0,"['C. McCollum', 'J. Champagnie', 'B. Coulibaly', 'A. Sarr', 'T. Johnson']",2.265734202357085,0.3356643262751237,0.41958040784390466,96.02685046078739
1610612759,San Antonio Spurs,-1629640-1630170-1641705-1642844-1642868-,K. Johnson - D. Vassell - V. Wembanyama - D. Harper - C. Bryant,6,5,1,0.833,11.9,13,22,0.591,3,6,0.5,8,11,0.727,4,9,13,11,1.0,1,1,37,15.0,"['K. Johnson', 'D. Vassell', 'V. Wembanyama', 'D. Harper', 'C. Bryant']",3.1092436974789917,0.9243697478991596,0.08403361344537814,96.16134453781513
1610612739,Cleveland Cavaliers,-1628378-1628418-1629631-1641772-1641854-,D. Mitchell - T. Bryant - D. Hunter - N. Tomlin - C. Porter Jr.,4,0,4,0.0,11.9,8,20,0.4,1,7,0.143,10,13,0.769,4,9,13,1,4.0,3,2,27,2.0,"['D. Mitchell', 'T. Bryant', 'D. Hunter', 'N. Tomlin', 'C. Porter Jr.']",2.26890756302521,0.08403361344537814,0.3361344537815126,103.74453781512605
1610612742,Dallas Mavericks,-1628963-1630230-1630314-1631108-1642843-,M. Bagley III - N. Marshall - B. Williams - M. Christie - C. Flagg,6,3,3,0.5,11.9,14,20,0.7,3,5,0.6,3,5,0.6,2,9,11,5,2.0,1,0,34,7.0,"['M. Bagley III', 'N. Marshall', 'B. Williams', 'M. Christie', 'C. Flagg']",2.857142857142857,0.42016806722689076,0.1680672268907563,90.0
1610612761,Toronto Raptors,-1627742-1630193-1630534-1630567-1642347-,B. Ingram - I. Quickley - O. Agbaji - S. Barnes - J. Shead,5,3,2,0.6,11.89,10,23,0.435,4,10,0.4,6,6,1.0,1,8,9,7,3.0,4,0,30,12.0,"['B. Ingram', 'I. Quickley', 'O. Agbaji', 'S. Barnes', 'J. Shead']",2.5231286795626575,0.5887300252312868,0.2523128679562658,110.0
1610612764,Washington Wizards,-1630551-1641731-1642259-1642267-1642364-,J. Champagnie - B. Coulibaly - A. Sarr - B. Carrington - J. Watkins,4,0,4,0.0,11.866667,9,23,0.391,2,10,0.2,3,5,0.6,1,7,8,4,2.0,4,2,23,-4.0,"['J. Champagnie', 'B. Coulibaly', 'A. Sarr', 'B. Carrington', 'J. Watkins']",1.9382021927471296,0.3370786422168921,0.16853932110844605,105.97752511299086
1610612752,New York Knicks,-1626157-1628384-1628969-1630540-1642885-,K. Towns - O. Anunoby - M. Bridges - M. McBride - M. Diawara,1,0,1,0.0,11.866667,10,21,0.476,6,13,0.462,2,2,1.0,3,11,14,9,5.0,1,1,28,7.0,"['K. Towns', 'O. Anunoby', 'M. Bridges', 'M. McBride', 'M. Diawara']",2.3595504955182447,0.7584269449880072,0.4213483027711151,96.59325571367259
1610612740,New Orleans Pelicans,-1631121-1641722-1642847-1642852-1642877-,B. McGowens - J. Hawkins - J. Fears - D. Queen - M. Peavy,4,0,4,0.0,11.866667,7,19,0.368,0,4,0.0,9,13,0.692,1,8,9,5,4.0,4,0,23,-3.0,"['B. McGowens', 'J. Hawkins', 'J. Fears', 'D. Queen', 'M. Peavy']",1.9382021927471296,0.4213483027711151,0.3370786422168921,110.0
1610612750,Minnesota Timberwolves,-201144-203497-1629675-1630183-1630538-,M. Conley - R. Gobert - N. Reid - J. McDaniels - B. Hyland,4,2,2,0.5,11.865,8,23,0.348,2,9,0.222,3,4,0.75,2,6,8,4,3.0,2,2,21,-17.0,"['M. Conley', 'R. Gobert', 'N. Reid', 'J. McDaniels', 'B. Hyland']",1.7699115044247786,0.337126000842815,0.2528445006321112,104.21238938053096
1610612745,Houston Rockets,-203991-1627827-1630578-1641708-1642263-,C. Capela - D. Finney-Smith - A. Sengun - A. Thompson - R. Sheppard,5,4,1,0.8,11.851667,9,19,0.474,3,8,0.375,3,4,0.75,2,12,14,7,7.0,1,1,24,-8.0,"['C. Capela', 'D. Finney', 'Smith', 'A. Sengun', 'A. Thompson', 'R. Sheppard']",2.025031584164489,0.590634212047976,0.590634212047976,104.32962721615448
1610612766,Charlotte Hornets,-1628970-1630163-1630544-1641750-1642883-,M. Bridges - L. Ball - T. Mann - R. Kalkbrenner - S. James,4,1,3,0.25,11.85,8,19,0.421,5,13,0.385,5,5,1.0,1,8,9,6,5.0,2,3,26,0.0,"['M. Bridges', 'L. Ball', 'T. Mann', 'R. Kalkbrenner', 'S. James']",2.1940928270042193,0.5063291139240507,0.4219409282700422,102.0759493670886
1610612747,Los Angeles Lakers,-2544-1628379-1629028-1630559-1631222-,L. James - L. Kennard - D. Ayton - A. Reaves - J. LaRavia,5,3,2,0.6,11.85,10,21,0.476,2,6,0.333,1,1,1.0,3,9,12,5,7.0,2,3,23,-1.0,"['L. James', 'L. Kennard', 'D. Ayton', 'A. Reaves', 'J. LaRavia']",1.9409282700421941,0.4219409282700422,0.5907172995780591,103.04810126582278
1610612737,Atlanta Hawks,-1628379-1630168-1630249-1630552-1630811-,L. Kennard - O. Okongwu - V. Krejčí - J. Johnson - K. Wallace,6,4,2,0.667,11.843333,9,20,0.45,5,13,0.385,2,3,0.667,2,8,10,7,4.0,3,0,25,-2.0,"['L. Kennard', 'O. Okongwu', 'V. Krejčí', 'J. Johnson', 'K. Wallace']",2.1108922631830076,0.5910498336912422,0.3377427621092812,94.51393454866125
1610612755,Philadelphia 76ers,-1626162-1629656-1630178-1631230-1642845-,K. Oubre Jr. - Q. Grimes - T. Maxey - D. Barlow - V. Edgecombe,5,3,2,0.6,11.835,10,21,0.476,5,12,0.417,12,16,0.75,2,5,7,9,3.0,3,1,37,7.0,"['K. Oubre Jr.', 'Q. Grimes', 'T. Maxey', 'D. Barlow', 'V. Edgecombe']",3.126320236586396,0.7604562737642585,0.25348542458808615,110.0
1610612765,Detroit Pistons,-1628989-1629750-1631105-1641842-1642450-,K. Huerter - J. Green - J. Duren - R. Holland II - D. Jenkins,5,4,1,0.8,11.833333,11,19,0.579,5,8,0.625,9,10,0.9,2,11,13,8,1.0,2,0,36,18.0,"['K. Huerter', 'J. Green', 'J. Duren', 'R. Holland II', 'D. Jenkins']",3.0422536068240453,0.6760563570720101,0.08450704463400126,90.86197439047814
1610612742,Dallas Mavericks,-1626156-1628997-1630619-1630702-1642939-,D. Russell - C. Martin - M. Cisse - J. Hardy - M. Kelly,2,0,2,0.0,11.833333,6,20,0.3,3,10,0.3,6,17,0.353,3,11,14,5,1.0,1,1,21,0.0,"['D. Russell', 'C. Martin', 'M. Cisse', 'J. Hardy', 'M. Kelly']",1.7746479373140265,0.4225352231700063,0.08450704463400126,103.35549586916889
1610612747,Los Angeles Lakers,-1628379-1628467-1629020-1631222-1642355-,L. Kennard - M. Kleber - J. Vanderbilt - J. LaRavia - B. James,5,3,2,0.6,11.833333,10,24,0.417,4,10,0.4,1,2,0.5,5,7,12,7,2.0,4,0,25,-7.0,"['L. Kennard', 'M. Kleber', 'J. Vanderbilt', 'J. LaRavia', 'B. James']",2.1126761158500313,0.5915493124380088,0.16901408926800252,90.0
1610612744,Golden State Warriors,-1627741-1629001-1630611-1641764-1642366-,B. Hield - D. Melton - G. Santos - B. Podziemski - Q. Post,4,2,2,0.5,11.833333,13,25,0.52,2,9,0.222,5,5,1.0,3,6,9,9,5.0,2,1,33,-2.0,"['B. Hield', 'D. Melton', 'G. Santos', 'B. Podziemski', 'Q. Post']",2.7887324729220415,0.7605634017060113,0.4225352231700063,110.0
1610612739,Cleveland Cavaliers,-1628366-1628378-1630596-1641772-1642878-,L. Ball - D. Mitchell - E. Mobley - N. Tomlin - T. Proctor,3,2,1,0.667,11.816667,10,25,0.4,5,13,0.385,3,4,0.75,4,5,9,8,1.0,4,0,28,0.0,"['L. Ball', 'D. Mitchell', 'E. Mobley', 'N. Tomlin', 'T. Proctor']",2.369534488870677,0.6770098539630506,0.08462623174538132,96.5145247809725
1610612740,New Orleans Pelicans,-1629627-1629673-1630180-1641722-1642852-,Z. Williamson - J. Poole - S. Bey - J. Hawkins - D. Queen,4,1,3,0.25,11.816667,10,18,0.556,3,5,0.6,5,7,0.714,1,7,8,6,3.0,0,0,28,-11.0,"['Z. Williamson', 'J. Poole', 'S. Bey', 'J. Hawkins', 'D. Queen']",2.369534488870677,0.507757390472288,0.253878695236144,93.75232457680323
1610612758,Sacramento Kings,-203926-1630165-1631342-1642875-1642928-,D. McDermott - K. Hayes - D. Plowden - M. Raynaud - D. Cardwell,5,0,5,0.0,11.816667,9,23,0.391,4,10,0.4,3,5,0.6,5,9,14,5,5.0,1,2,25,-7.0,"['D. McDermott', 'K. Hayes', 'D. Plowden', 'M. Raynaud', 'D. Cardwell']",2.115655793634533,0.42313115872690665,0.42313115872690665,102.36388991921325
1610612743,Denver Nuggets,-203999-1627750-1630192-1631124-1631128-,N. Jokić - J. Murray - Z. Nnaji - J. Strawther - C. Braun,1,1,0,1.0,11.816667,11,19,0.579,3,6,0.5,9,9,1.0,1,11,12,8,5.0,1,0,34,10.0,"['N. Jokić', 'J. Murray', 'Z. Nnaji', 'J. Strawther', 'C. Braun']",2.877291879342965,0.6770098539630506,0.42313115872690665,109.51311397706309
1610612738,Boston Celtics,-1630202-1630568-1631199-1631248-1641775-,P. Pritchard - L. Garza - R. Harper Jr. - B. Scheierman - J. Walsh,3,3,0,1.0,11.816667,10,21,0.476,3,10,0.3,1,4,0.25,4,6,10,5,4.0,0,2,24,-11.0,"['P. Pritchard', 'L. Garza', 'R. Harper Jr.', 'B. Scheierman', 'J. Walsh']",2.031029561889152,0.42313115872690665,0.3385049269815253,92.45246565719421
1610612746,Los Angeles Clippers,-201935-203078-1627739-1627826-1627884-,J. Harden - B. Beal - K. Dunn - I. Zubac - D. Jones Jr.,1,0,1,0.0,11.8,12,20,0.6,4,9,0.444,1,4,0.25,0,5,5,8,2.0,1,0,29,-4.0,"['J. Harden', 'B. Beal', 'K. Dunn', 'I. Zubac', 'D. Jones Jr.']",2.4576271186440675,0.6779661016949152,0.1694915254237288,96.65084745762712
1610612765,Detroit Pistons,-1630191-1630595-1631093-1631105-1641709-,I. Stewart - C. Cunningham - J. Ivey - J. Duren - A. Thompson,8,5,3,0.625,11.8,13,27,0.481,3,8,0.375,5,8,0.625,6,5,11,8,1.0,4,0,34,8.0,"['I. Stewart', 'C. Cunningham', 'J. Ivey', 'J. Duren', 'A. Thompson']",2.8813559322033897,0.6779661016949152,0.0847457627118644,103.81016949152541
1610612760,Oklahoma City Thunder,-1631096-1631114-1631119-1641717-1642349-,C. Holmgren - J. Williams - J. Williams - C. Wallace - A. Mitchell,2,2,0,1.0,11.8,13,21,0.619,4,10,0.4,2,6,0.333,1,10,11,9,4.0,3,1,32,12.0,"['C. Holmgren', 'J. Williams', 'J. Williams', 'C. Wallace', 'A. Mitchell']",2.711864406779661,0.7627118644067796,0.3389830508474576,108.36610169491524
1610612754,Indiana Pacers,-1627783-1629614-1629726-1630643-1631097-,P. Siakam - A. Nembhard - G. Mathews - J. Huff - B. Mathurin,6,1,5,0.167,11.785,7,24,0.292,2,11,0.182,1,1,1.0,2,4,6,4,1.0,1,2,17,-20.0,"['P. Siakam', 'A. Nembhard', 'G. Mathews', 'J. Huff', 'B. Mathurin']",1.4425116673737801,0.3394145099703012,0.0848536274925753,95.47051336444633
1610612762,Utah Jazz,-203994-1628374-1642262-1642268-1642846-,J. Nurkić - L. Markkanen - C. Williams - I. Collier - A. Bailey,5,2,3,0.4,11.783333,3,25,0.12,1,12,0.083,7,8,0.875,4,12,16,3,1.0,0,1,14,-20.0,"['J. Nurkić', 'L. Markkanen', 'C. Williams', 'I. Collier', 'A. Bailey']",1.1881188454913392,0.25459689546242986,0.08486563182080994,103.95700435521937
1610612740,New Orleans Pelicans,-1629627-1630530-1631121-1642274-1642847-,Z. Williamson - T. Murphy III - B. McGowens - Y. Missi - J. Fears,5,4,1,0.8,11.783333,12,21,0.571,4,9,0.444,4,4,1.0,3,9,12,10,3.0,2,1,32,9.0,"['Z. Williamson', 'T. Murphy III', 'B. McGowens', 'Y. Missi', 'J. Fears']",2.7157002182659182,0.8486563182080995,0.25459689546242986,92.71400545159847
1610612764,Washington Wizards,-203468-1641731-1642259-1642267-1642273-,C. McCollum - B. Coulibaly - A. Sarr - B. Carrington - K. George,2,1,1,0.5,11.783333,10,24,0.417,1,9,0.111,1,2,0.5,2,9,11,8,4.0,2,3,22,-13.0,"['C. McCollum', 'B. Coulibaly', 'A. Sarr', 'B. Carrington', 'K. George']",1.867043900057819,0.6789250545664796,0.3394625272832398,109.49703280048183
1610612760,Oklahoma City Thunder,-1628983-1629652-1630598-1631096-1641717-,S. Gilgeous-Alexander - L. Dort - A. Wiggins - C. Holmgren - C. Wallace,6,5,1,0.833,11.771667,9,20,0.45,1,8,0.125,3,5,0.6,2,8,10,3,3.0,3,3,22,-2.0,"['S. Gilgeous', 'Alexander', 'L. Dort', 'A. Wiggins', 'C. Holmgren', 'C. Wallace']",1.8688941846554101,0.254849206998465,0.254849206998465,94.60002563783021
1610612754,Indiana Pacers,-1630643-1630695-1641716-1641767-1642880-,J. Huff - M. Potter - J. Walker - B. Sheppard - K. Jones,2,1,1,0.5,11.766667,11,18,0.611,5,10,0.5,2,2,1.0,0,9,9,7,6.0,1,1,29,-1.0,"['J. Huff', 'M. Potter', 'J. Walker', 'B. Sheppard', 'K. Jones']",2.464589165309089,0.5949008330056421,0.5099149997191218,101.493481544094
